,id,lot_frontage,lot_area,lot_shape,neighborhood,overall_qual,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,total_bsmt_sf,heating_qc,electrical,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,saleprice,total_porch_area,age_sold
1071,1963,70.0,7000,0,11,5,45.0,3,CBlock,3.0,3.0,1.0,3.0,1010.0,5,4,1134,0.0,1,0,2,1,3,7,0,0.0,2.0,254.0,3.0,2,0,135000,16,47.0
1072,1352,64.0,13053,0,4,6,0.0,3,BrkTil,3.0,3.0,1.0,1.0,833.0,4,4,1848,0.0,1,1,4,1,4,7,1,4.0,1.0,370.0,3.0,0,0,207000,220,85.0
1073,1519,60.0,8400,0,6,6,0.0,3,PConc,3.0,3.0,1.0,3.0,1181.0,2,4,1694,0.0,2,0,4,1,3,7,1,4.0,1.0,576.0,3.0,2,342,136500,128,83.0
1074,1305,50.0,6000,0,3,4,0.0,3,CBlock,3.0,3.0,1.0,1.0,901.0,5,4,901,0.0,1,0,2,1,3,7,0,0.0,1.0,281.0,2.0,2,0,107900,0,54.0
1075,2014,58.00943666398527,6240,0,4,6,0.0,3,BrkTil,3.0,3.0,1.0,2.0,861.0,4,4,1409,1.0,1,1,3,1,3,7,1,4.0,1.0,528.0,3.0,2,225,126000,84,69.0
1076,1,117.0,19950,1,11,6,112.0,3,CBlock,3.0,4.0,4.0,4.0,1080.0,2,4,1656,1.0,1,0,3,1,3,7,2,4.0,3.0,528.0,3.0,1,210,215000,62,50.0
1077,1052,96.0,12474,0,26,10,272.0,5,PConc,5.0,3.0,3.0,6.0,1682.0,5,4,2332,1.0,2,1,3,1,5,7,1,5.0,3.0,846.0,3.0,2,196,426000,134,1.0
1078,622,80.0,9600,0,11,5,0.0,4,CBlock,3.0,3.0,1.0,5.0,1113.0,4,4,1113,0.0,1,0,3,1,4,7,1,4.0,1.0,264.0,3.0,2,0,147000,200,59.0
1079,913,64.0,8574,0,19,6,0.0,4,BrkTil,3.0,3.0,1.0,1.0,816.0,5,4,1232,0.0,1,0,3,1,4,7,1,4.0,1.0,440.0,3.0,2,0,147500,180,93.0
1080,1058,104.0,14418,1,26,9,309.0,5,PConc,5.0,3.0,4.0,6.0,1950.0,5,4,1950,1.0,2,0,2,1,5,7,1,4.0,3.0,706.0,3.0,2,156,383000,207,1.0
1081,2348,80.0,10400,0,16,7,102.0,3,CBlock,4.0,3.0,3.0,6.0,1845.0,4,4,1872,0.0,2,0,3,1,3,7,1,3.0,3.0,604.0,3.0,2,197,241500,39,18.0
1082,1527,63.0,15564,0,19,6,0.0,3,BrkTil,4.0,3.0,1.0,1.0,676.0,5,4,1264,0.0,1,0,3,1,3,7,0,0.0,1.0,400.0,3.0,2,413,147500,0,94.0
1083,1011,101.0,13543,1,27,8,130.0,4,PConc,5.0,3.0,4.0,6.0,1168.0,5,4,2500,0.0,3,1,5,1,5,7,1,4.0,3.0,683.0,3.0,2,192,355000,32,3.0
1084,1332,50.0,6130,0,4,5,0.0,3,BrkTil,3.0,3.0,1.0,5.0,784.0,4,4,784,1.0,1,0,2,1,4,7,0,0.0,0.0,0.0,0.0,2,0,109500,116,84.0
1085,709,50.0,5925,0,3,2,0.0,3,BrkTil,0.0,0.0,0.0,0.0,0.0,2,3,612,0.0,1,0,1,1,3,7,0,0.0,1.0,308.0,3.0,0,0,45000,25,69.0
1086,209,108.84244090359434,19950,0,20,7,0.0,3,CBlock,3.0,3.0,2.0,1.0,1032.0,5,4,2403,0.0,2,0,4,1,3,7,2,3.0,1.0,349.0,3.0,2,56,244400,318,70.0
1087,619,80.0,9600,0,11,6,238.0,3,CBlock,3.0,3.0,1.0,6.0,1416.0,3,4,1644,1.0,1,0,3,1,3,7,2,4.0,3.0,418.0,3.0,2,110,167000,0,56.0
1088,2150,65.0,8158,0,18,7,214.0,4,PConc,4.0,3.0,1.0,1.0,860.0,5,4,1729,0.0,2,1,3,1,4,7,0,0.0,3.0,542.0,3.0,2,386,200000,63,5.0
1089,2704,50.0,5220,1,6,5,0.0,3,BrkTil,3.0,3.0,1.0,1.0,830.0,4,4,879,0.0,1,0,2,1,3,7,0,0.0,1.0,180.0,3.0,1,0,80000,108,70.0
1090,2839,60.0,8172,0,5,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,864.0,3,4,864,1.0,1,0,2,1,3,7,0,0.0,1.0,572.0,3.0,0,0,115000,0,51.0
1091,1242,72.0,9000,0,11,6,74.0,3,CBlock,4.0,3.0,1.0,2.0,1196.0,4,3,1196,1.0,1,0,2,1,3,7,1,4.0,2.0,297.0,3.0,2,0,139000,44,52.0
1092,2714,74.0,7844,0,8,6,203.0,3,CBlock,3.0,3.0,1.0,5.0,672.0,3,4,1400,0.0,1,1,3,1,3,7,1,3.0,3.0,440.0,3.0,2,0,149500,0,28.0
1093,799,60.0,9084,0,5,4,0.0,3,CBlock,3.0,3.0,2.0,1.0,755.0,3,4,1510,1.0,1,0,4,1,3,7,1,4.0,1.0,296.0,2.0,1,120,108000,0,69.0
1094,1260,60.0,10800,0,3,4,0.0,3,BrkTil,0.0,0.0,0.0,0.0,0.0,3,3,1294,0.0,2,0,3,2,3,7,0,0.0,0.0,0.0,0.0,0,220,106250,324,108.0
1095,2107,74.0,8556,0,18,7,0.0,4,PConc,4.0,3.0,3.0,1.0,1240.0,5,4,1240,0.0,2,0,2,1,4,7,0,0.0,2.0,826.0,3.0,2,140,194000,93,1.0
1096,2486,70.0,9100,0,8,5,51.0,3,CBlock,3.0,3.0,1.0,2.0,988.0,5,4,988,1.0,1,0,3,1,3,7,0,0.0,1.0,624.0,3.0,2,0,129500,0,44.0
1097,1911,63.0,8668,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,1560.0,3,4,1560,0.0,2,0,4,2,3,7,0,0.0,1.0,792.0,3.0,2,0,126000,0,39.0
1098,896,70.0,11767,0,5,5,0.0,3,CBlock,2.0,3.0,2.0,3.0,1078.0,3,3,1368,1.0,1,0,3,1,3,6,0,0.0,2.0,195.0,3.0,2,0,120000,252,59.0
1099,272,70.0,8400,0,18,7,109.0,4,PConc,4.0,3.0,3.0,6.0,1473.0,5,4,1484,1.0,2,0,3,1,4,7,0,0.0,2.0,606.0,3.0,2,0,213000,179,6.0
1100,2521,40.0,3874,1,14,8,0.0,4,CBlock,4.0,3.0,4.0,6.0,1226.0,3,4,1226,1.0,1,0,1,1,4,7,1,2.0,3.0,484.0,3.0,2,133,190000,78,26.0
1101,2324,66.44284568307252,8076,1,15,6,112.0,3,PConc,4.0,3.0,1.0,6.0,1160.0,4,4,1169,0.0,2,0,3,1,3,7,1,3.0,3.0,402.0,3.0,2,0,183500,170,13.0
1102,1953,93.0,10090,1,11,7,309.0,3,CBlock,3.0,3.0,3.0,3.0,725.0,3,4,1651,0.0,2,0,4,1,3,7,2,3.0,1.0,276.0,3.0,2,413,172000,211,44.0
1103,887,67.0,8877,0,5,4,0.0,3,CBlock,3.0,3.0,2.0,5.0,816.0,5,4,816,1.0,1,0,2,1,3,7,1,4.0,1.0,288.0,2.0,2,0,100000,0,71.0
1104,1479,85.0,11058,0,18,7,212.0,4,PConc,4.0,3.0,1.0,6.0,1564.0,5,4,1564,0.0,2,0,3,1,4,7,0,0.0,2.0,814.0,3.0,2,0,218836,24,1.0
1105,1317,60.0,10800,0,3,6,0.0,3,BrkTil,2.0,3.0,1.0,1.0,482.0,5,4,1912,0.0,2,0,3,2,3,7,1,3.0,1.0,672.0,4.0,2,0,163000,237,103.0
1106,1750,59.0,10936,1,15,7,0.0,4,PConc,4.0,3.0,3.0,1.0,1510.0,5,4,1525,0.0,2,1,3,1,4,7,1,4.0,2.0,534.0,3.0,2,100,206580,18,1.0
1107,2815,65.0,8461,0,18,6,0.0,4,PConc,4.0,3.0,1.0,1.0,728.0,5,4,1456,0.0,2,1,3,1,4,7,1,4.0,3.0,390.0,3.0,2,0,163990,24,1.0
1108,2692,60.0,7518,0,1,5,0.0,2,BrkTil,2.0,2.0,1.0,1.0,396.0,4,4,1330,0.0,1,0,3,1,3,7,0,0.0,1.0,390.0,3.0,0,0,116500,117,96.0
1109,1090,66.25489171781682,8010,1,15,7,0.0,4,PConc,4.0,3.0,1.0,1.0,840.0,5,4,1720,0.0,2,1,3,1,4,7,1,4.0,3.0,400.0,3.0,2,138,188000,48,6.0
1110,1912,72.06437791662928,10050,1,11,5,87.0,3,CBlock,3.0,3.0,3.0,6.0,793.0,5,4,1280,0.0,2,0,3,1,3,7,1,3.0,3.0,432.0,3.0,2,140,175000,40,41.0
1111,1634,38.0,4740,1,27,8,0.0,4,CBlock,4.0,3.0,4.0,6.0,1166.0,4,4,1179,1.0,2,0,2,1,3,7,0,0.0,2.0,480.0,3.0,2,0,182000,243,19.0
1112,1974,60.0,6978,0,3,5,0.0,4,BrkTil,3.0,3.0,1.0,1.0,850.0,3,4,960,0.0,1,0,2,1,3,7,0,0.0,2.0,576.0,3.0,2,0,103000,116,81.0
1113,1764,72.70401940215798,11400,0,25,10,309.0,5,PConc,5.0,3.0,4.0,6.0,2633.0,5,4,2633,1.0,2,1,2,1,5,7,2,4.0,2.0,804.0,3.0,2,314,466500,140,6.0
1114,634,66.0,9240,1,11,6,0.0,4,CBlock,3.0,3.0,1.0,5.0,988.0,3,4,988,1.0,2,0,3,1,4,7,0,0.0,1.0,297.0,3.0,2,156,149500,0,50.0
1115,1683,24.0,2304,0,9,7,0.0,3,CBlock,4.0,3.0,1.0,6.0,1061.0,3,4,1055,0.0,2,0,2,1,3,7,0,0.0,1.0,319.0,3.0,2,108,142500,32,29.0
1116,2199,54.0,7223,0,19,5,0.0,3,PConc,3.0,3.0,2.0,4.0,1290.0,3,4,1422,0.0,1,0,3,1,3,7,0,0.0,1.0,352.0,3.0,2,0,136500,64,81.0
1117,2789,53.730322942141704,3612,1,7,6,0.0,3,PConc,4.0,3.0,1.0,6.0,630.0,5,4,1320,0.0,2,1,3,1,3,7,0,0.0,1.0,484.0,3.0,2,0,137000,48,13.0
1118,1018,63.0,12680,1,16,7,102.0,4,CBlock,4.0,4.0,2.0,6.0,1675.0,5,4,1688,1.0,2,0,2,1,5,7,1,5.0,2.0,528.0,3.0,2,0,226500,189,20.0
1119,14,85.0,10176,0,15,7,0.0,3,PConc,4.0,3.0,4.0,6.0,1300.0,4,4,1341,1.0,1,1,2,1,4,7,1,1.0,1.0,506.0,3.0,2,192,171500,0,20.0
1120,2782,55.0,10780,1,18,5,0.0,3,CBlock,3.0,3.0,3.0,5.0,911.0,4,4,954,0.0,1,0,3,1,3,7,0,0.0,1.0,576.0,3.0,2,0,132500,0,30.0
1121,2626,64.57073872382053,8544,0,11,3,309.0,3,Slab,0.0,0.0,0.0,0.0,0.0,2,3,1040,0.0,2,0,2,2,3,7,0,0.0,1.0,400.0,3.0,2,0,87500,0,57.0
1122,1175,79.0,10646,1,21,7,309.0,3,PConc,3.0,3.0,1.0,6.0,858.0,5,4,1789,1.0,2,1,3,1,3,7,1,3.0,3.0,546.0,3.0,2,0,223000,0,7.0
1123,1232,80.0,8400,0,11,6,237.0,4,CBlock,3.0,3.0,1.0,1.0,1319.0,3,4,1537,1.0,1,1,3,1,4,7,1,4.0,2.0,462.0,3.0,2,0,174000,36,46.0
1124,2590,85.0,15428,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,884.0,5,4,884,1.0,1,0,2,1,3,7,0,0.0,3.0,270.0,3.0,2,0,142000,195,55.0
1125,2463,81.0,11216,0,21,8,0.0,4,PConc,4.0,4.0,1.0,1.0,1489.0,5,4,1489,0.0,2,0,3,1,4,7,1,4.0,2.0,776.0,3.0,2,0,232600,140,0.0
1126,2358,78.0,10140,0,16,6,99.0,3,CBlock,3.0,3.0,1.0,5.0,1040.0,2,4,1309,1.0,1,1,3,1,4,7,1,2.0,2.0,484.0,3.0,2,265,181000,0,32.0
1127,2911,42.0,3964,0,0,6,0.0,3,CBlock,4.0,3.0,1.0,5.0,942.0,4,4,2521,1.0,2,1,5,1,3,3,1,4.0,3.0,576.0,3.0,2,413,151400,20,33.0
1128,1699,98.0,11428,1,26,8,248.0,4,PConc,4.0,3.0,1.0,1.0,1626.0,5,4,1634,0.0,2,0,3,1,4,7,1,4.0,2.0,866.0,3.0,2,0,250000,44,1.0
1129,115,80.0,10421,0,16,7,42.0,3,CBlock,4.0,3.0,1.0,6.0,980.0,3,4,1714,0.0,2,1,3,1,3,7,1,3.0,1.0,496.0,3.0,2,228,196500,222,22.0
1130,1998,75.0,13500,0,3,7,0.0,3,PConc,3.0,3.0,1.0,1.0,819.0,3,3,2454,0.0,2,0,3,1,3,7,1,4.0,1.0,576.0,3.0,0,0,185000,298,128.0
1131,589,75.0,9000,0,16,6,200.0,3,CBlock,3.0,3.0,3.0,4.0,1216.0,3,4,1216,1.0,1,0,3,1,3,7,0,0.0,1.0,336.0,3.0,2,0,113000,0,40.0
1132,1641,60.0,8089,0,27,8,0.0,4,PConc,4.0,3.0,3.0,6.0,1419.0,5,4,1419,1.0,2,0,2,1,4,7,1,4.0,2.0,567.0,3.0,2,140,392000,0,0.0
1133,2821,35.0,9400,1,5,6,250.0,3,CBlock,4.0,4.0,4.0,6.0,945.0,3,4,980,0.0,2,0,4,0,3,7,0,0.0,0.0,0.0,0.0,2,0,127500,0,31.0
1134,1846,24.0,2304,0,21,6,216.0,4,PConc,4.0,3.0,1.0,6.0,756.0,5,4,1573,0.0,2,1,3,1,4,7,0,0.0,1.0,440.0,3.0,2,0,177000,32,7.0
1135,1805,85.0,10625,0,21,6,309.0,4,PConc,4.0,3.0,3.0,1.0,1158.0,5,4,2443,0.0,2,1,4,1,4,5,1,4.0,2.0,744.0,3.0,2,193,265000,127,3.0
1136,1853,106.0,8413,1,21,8,0.0,4,PConc,5.0,3.0,2.0,6.0,1220.0,5,4,2362,1.0,2,1,3,1,4,7,2,3.0,2.0,1105.0,4.0,2,147,312500,180,9.0
1137,1321,75.0,13500,0,3,10,0.0,5,BrkTil,3.0,3.0,1.0,1.0,1237.0,4,4,2775,0.0,3,1,3,1,4,7,1,4.0,1.0,880.0,4.0,2,105,325000,362,115.0
1138,564,88.08602956100131,15676,1,23,8,115.0,4,CBlock,4.0,4.0,4.0,5.0,2014.0,4,4,2014,1.0,2,0,2,1,4,3,2,4.0,2.0,864.0,3.0,2,413,275000,255,29.0
1139,1771,82.0,9950,1,25,7,290.0,4,PConc,4.0,3.0,1.0,6.0,1203.0,5,4,2520,0.0,2,1,4,1,4,7,1,3.0,2.0,721.0,3.0,2,224,290000,114,12.0
1140,90,39.0,15410,1,8,6,250.0,3,CBlock,3.0,3.0,4.0,4.0,1208.0,5,4,1494,1.0,2,0,3,1,3,7,2,2.0,3.0,461.0,3.0,2,296,169000,186,36.0
1141,2684,50.0,6000,0,4,5,0.0,3,CBlock,3.0,3.0,1.0,2.0,616.0,4,4,616,0.0,1,0,2,1,3,7,0,0.0,1.0,205.0,3.0,2,0,89000,129,85.0
1142,13,63.0,8402,1,15,6,0.0,3,PConc,4.0,3.0,1.0,1.0,789.0,4,4,1465,0.0,2,1,3,1,3,7,1,4.0,3.0,393.0,3.0,2,0,180400,75,12.0
1143,445,85.0,10655,1,26,8,296.0,4,PConc,4.0,3.0,1.0,6.0,3206.0,5,4,1629,1.0,2,0,3,1,4,7,1,4.0,2.0,880.0,3.0,2,0,284000,0,6.0
1144,1914,70.0,10150,0,11,5,1.0,3,CBlock,3.0,3.0,1.0,3.0,912.0,5,3,912,0.0,1,0,2,1,3,7,0,0.0,2.0,275.0,3.0,2,0,114500,0,49.0
1145,2811,84.0,10084,0,18,7,196.0,4,PConc,4.0,3.0,3.0,6.0,1552.0,5,4,1552,0.0,2,0,3,1,4,7,0,0.0,2.0,782.0,3.0,2,144,212900,20,1.0
1146,850,67.0,16285,2,18,7,0.0,4,PConc,4.0,3.0,1.0,1.0,1413.0,5,4,1430,0.0,2,0,3,1,4,7,0,0.0,2.0,605.0,3.0,2,0,187100,33,8.0
1147,1844,34.0,3230,0,21,6,309.0,3,PConc,4.0,3.0,1.0,6.0,729.0,4,4,1458,0.0,2,1,2,1,3,7,1,2.0,1.0,440.0,3.0,2,0,176000,32,8.0
1148,2225,77.38855953432122,19950,1,19,6,0.0,3,PConc,4.0,3.0,1.0,4.0,1488.0,5,4,1488,0.0,2,0,3,1,3,7,2,4.0,2.0,552.0,3.0,2,0,215000,216,39.0
1149,1477,64.0,8320,0,18,7,0.0,4,PConc,4.0,3.0,1.0,6.0,770.0,5,4,1582,0.0,2,1,3,1,4,7,0,0.0,2.0,520.0,3.0,2,0,185900,45,4.0
1150,399,60.0,6960,0,11,4,0.0,3,CBlock,3.0,3.0,1.0,5.0,864.0,3,4,864,0.0,1,0,3,1,4,7,0,0.0,1.0,660.0,3.0,2,96,120500,0,39.0
1151,2431,60.0,19950,3,15,5,0.0,4,PConc,4.0,4.0,3.0,1.0,732.0,5,4,1838,0.0,2,1,4,1,3,7,1,4.0,3.0,372.0,3.0,2,100,192140,40,1.0
1152,1605,60.0,6600,0,12,5,0.0,4,CBlock,3.0,3.0,1.0,5.0,816.0,5,4,816,0.0,1,0,3,1,4,7,1,5.0,1.0,264.0,3.0,2,0,130500,0,26.0
1153,897,50.0,8405,0,5,4,0.0,3,Slab,0.0,0.0,0.0,0.0,0.0,3,2,1529,0.0,2,0,4,1,3,4,0,0.0,1.0,240.0,3.0,0,92,98000,185,64.0
1154,1426,91.0,11778,0,18,9,309.0,4,PConc,4.0,3.0,4.0,6.0,2271.0,5,4,2276,1.0,2,0,3,1,5,7,2,4.0,2.0,1348.0,4.0,2,0,475000,325,0.0
1155,2240,60.0,8967,0,1,5,0.0,3,BrkTil,2.0,1.0,1.0,1.0,961.0,4,0,1077,0.0,1,0,2,1,3,2,0,0.0,1.0,338.0,1.0,0,0,67000,0,87.0
1156,1706,86.0,10562,0,26,8,300.0,4,PConc,5.0,3.0,1.0,6.0,1582.0,5,4,2161,1.0,1,1,3,1,5,7,1,4.0,3.0,789.0,3.0,2,178,325624,120,0.0
1157,2252,44.0,12864,1,12,7,0.0,4,PConc,4.0,3.0,1.0,6.0,1409.0,5,4,1409,1.0,1,1,1,1,4,7,1,4.0,2.0,576.0,3.0,2,0,245000,289,5.0
1158,1136,66.0,13695,0,13,5,0.0,3,PConc,3.0,3.0,1.0,6.0,1114.0,5,4,1114,1.0,1,1,3,1,4,7,0,0.0,1.0,576.0,3.0,2,0,159000,102,4.0
1159,1877,79.0,10289,0,11,5,168.0,3,CBlock,3.0,3.0,1.0,5.0,1073.0,3,4,1073,1.0,1,1,3,1,3,7,0,0.0,2.0,515.0,3.0,2,0,156000,0,42.0
1160,424,105.0,15431,0,26,10,200.0,5,PConc,5.0,3.0,4.0,6.0,3094.0,5,4,2402,1.0,2,0,2,1,5,7,2,4.0,3.0,672.0,3.0,2,0,555000,242,1.0
1161,1182,47.603551615997894,11120,1,23,6,0.0,3,PConc,4.0,3.0,1.0,4.0,1232.0,3,4,1232,0.0,2,0,3,1,3,7,0,0.0,1.0,516.0,3.0,2,0,162500,0,24.0
1162,2750,73.0,9069,0,13,6,0.0,4,PConc,4.0,3.0,3.0,2.0,1344.0,4,4,1440,2.0,2,0,2,2,4,7,0,0.0,1.0,920.0,3.0,2,288,224500,0,13.0
1163,1016,117.0,19950,1,15,6,44.0,3,CBlock,3.0,3.0,1.0,1.0,1488.0,4,4,1488,0.0,2,1,3,1,3,7,1,3.0,2.0,738.0,3.0,2,0,133000,180,58.0
1164,2436,63.0,7875,0,15,7,0.0,4,PConc,4.0,3.0,1.0,1.0,783.0,5,4,1509,0.0,2,1,3,1,4,7,1,4.0,3.0,393.0,3.0,2,0,180000,75,3.0
1165,1607,60.0,6600,0,12,5,0.0,3,CBlock,3.0,3.0,1.0,6.0,845.0,4,4,845,0.0,1,0,3,1,4,7,0,0.0,1.0,264.0,3.0,2,0,134500,0,26.0
1166,2337,66.0,13682,2,27,10,309.0,5,PConc,5.0,3.0,4.0,1.0,1410.0,5,4,2945,0.0,3,1,3,1,4,7,1,4.0,3.0,641.0,3.0,2,192,438780,37,0.0
1167,1233,101.0,9150,1,11,6,305.0,3,CBlock,4.0,3.0,4.0,6.0,1099.0,4,4,1431,0.0,1,0,3,1,3,7,1,4.0,2.0,296.0,3.0,2,64,165000,110,46.0
1168,419,65.0,7150,0,11,5,60.0,3,CBlock,3.0,3.0,1.0,4.0,892.0,3,4,892,0.0,1,0,3,1,3,7,0,0.0,2.0,288.0,3.0,2,0,100000,0,42.0
1169,633,78.42918264915177,12285,1,11,7,128.0,3,CBlock,3.0,3.0,1.0,4.0,1329.0,4,4,1329,0.0,1,1,3,1,3,7,2,4.0,1.0,441.0,3.0,2,0,176000,203,49.0
1170,2722,102.0,17920,0,8,5,0.0,3,CBlock,3.0,3.0,2.0,5.0,1763.0,3,4,1779,1.0,1,1,3,1,3,7,1,4.0,1.0,454.0,3.0,2,0,170000,362,51.0
1171,469,53.0,3684,0,17,7,130.0,4,PConc,4.0,3.0,1.0,1.0,1373.0,5,4,1555,0.0,2,0,2,1,4,7,1,3.0,3.0,660.0,3.0,2,143,174000,20,2.0
1172,1365,62.0,7006,0,1,6,0.0,3,PConc,3.0,3.0,1.0,3.0,768.0,3,4,1236,1.0,2,0,3,1,3,7,1,4.0,1.0,384.0,3.0,2,0,127000,0,83.0
1173,1098,77.0,8390,1,15,7,0.0,3,PConc,4.0,3.0,1.0,1.0,831.0,5,4,1651,0.0,2,1,3,1,3,7,1,3.0,3.0,450.0,3.0,2,0,185900,103,9.0
1174,711,50.0,5784,0,3,5,0.0,3,BrkTil,2.0,3.0,1.0,1.0,190.0,4,3,886,0.0,1,0,2,1,3,7,0,0.0,1.0,273.0,3.0,2,144,91300,100,71.0
1175,2808,70.0,9135,0,18,6,120.0,4,PConc,4.0,3.0,3.0,6.0,1682.0,5,4,1700,1.0,2,0,3,1,4,7,0,0.0,2.0,544.0,3.0,2,192,200000,23,3.0
1176,1959,78.0,10496,0,11,6,309.0,3,CBlock,3.0,3.0,2.0,3.0,1040.0,5,4,1846,0.0,2,0,3,1,3,7,1,4.0,1.0,315.0,3.0,2,0,143000,0,58.0
1177,2720,79.11154094496585,13650,0,8,5,0.0,4,CBlock,3.0,3.0,1.0,5.0,1052.0,5,4,1920,1.0,2,0,4,1,4,7,1,4.0,1.0,451.0,3.0,2,0,172500,0,48.0
1178,2170,67.0,8308,0,5,4,20.0,3,CBlock,3.0,3.0,1.0,4.0,1088.0,3,4,1088,0.0,1,0,2,1,3,7,0,0.0,1.0,520.0,3.0,1,0,110000,0,44.0
1179,603,82.84217105569051,9450,1,11,4,160.0,3,CBlock,3.0,3.0,1.0,4.0,1040.0,3,4,1362,1.0,1,0,3,1,3,7,1,4.0,2.0,768.0,3.0,2,0,140000,84,52.0
1180,2113,78.0,9317,1,18,6,0.0,4,PConc,4.0,3.0,1.0,6.0,1314.0,4,4,1314,0.0,2,0,3,1,4,7,1,4.0,2.0,440.0,3.0,2,0,176432,22,1.0
1181,1146,60.60946651668908,7153,0,13,6,88.0,3,CBlock,4.0,3.0,1.0,6.0,1278.0,4,4,1294,1.0,2,0,3,1,4,7,0,0.0,2.0,496.0,3.0,2,112,179200,51,17.0
1182,2105,68.0,8814,0,18,7,80.0,4,PConc,4.0,3.0,1.0,6.0,1274.0,5,4,1274,1.0,2,0,3,1,4,7,0,0.0,2.0,508.0,3.0,2,264,203000,98,2.0
1183,1786,83.0,9849,0,21,7,0.0,4,PConc,4.0,3.0,3.0,1.0,1689.0,5,4,1689,0.0,2,0,3,1,4,7,0,0.0,2.0,954.0,3.0,2,0,248328,56,0.0
1184,961,79.0,14463,1,22,9,309.0,5,PConc,5.0,3.0,4.0,6.0,1641.0,5,4,1641,1.0,2,0,3,1,5,7,0,0.0,3.0,885.0,3.0,2,0,316500,95,1.0
1185,1405,50.0,5190,0,5,7,0.0,3,CBlock,3.0,3.0,1.0,1.0,570.0,3,4,1079,0.0,1,0,2,1,3,7,1,4.0,1.0,249.0,3.0,2,135,125600,0,60.0
1186,1324,65.0,9750,0,3,5,164.0,3,CBlock,3.0,3.0,1.0,3.0,984.0,4,4,984,1.0,1,0,2,1,2,7,0,0.0,1.0,308.0,3.0,0,0,110000,0,49.0
1187,1986,50.0,6000,0,3,4,0.0,3,PConc,3.0,3.0,1.0,5.0,960.0,4,3,960,0.0,1,0,2,1,2,7,0,0.0,1.0,308.0,3.0,2,0,108500,168,87.0
1188,307,66.0,8712,0,1,5,0.0,2,CBlock,3.0,3.0,3.0,1.0,540.0,3,3,1044,0.0,1,0,2,1,2,7,0,0.0,1.0,504.0,3.0,0,0,55993,0,58.0
1189,180,69.0,11851,0,3,5,0.0,3,BrkTil,3.0,3.0,1.0,4.0,1027.0,5,4,1633,0.0,1,0,3,1,4,7,1,4.0,1.0,240.0,3.0,2,0,129000,226,62.0
1190,2896,54.0,13811,1,22,6,72.0,3,CBlock,4.0,4.0,1.0,6.0,1112.0,4,4,1137,1.0,2,0,2,1,4,7,1,3.0,1.0,551.0,3.0,2,125,176000,0,19.0
1191,668,83.0,10143,0,11,6,295.0,3,CBlock,3.0,3.0,1.0,3.0,1380.0,2,4,1380,0.0,1,1,3,1,3,7,0,0.0,1.0,364.0,3.0,2,0,154000,216,46.0
1192,1582,93.0,18265,0,22,6,228.0,4,CBlock,4.0,4.0,3.0,6.0,1256.0,5,4,1256,0.0,2,0,3,1,4,7,1,2.0,1.0,578.0,3.0,2,282,180000,0,22.0
1193,2285,44.0,4224,0,0,5,0.0,3,PConc,4.0,3.0,1.0,5.0,1142.0,3,4,1142,1.0,1,1,3,1,3,7,1,1.0,3.0,528.0,3.0,2,413,134000,90,31.0
1194,2079,84.0,12615,0,5,6,0.0,3,CBlock,3.0,4.0,3.0,5.0,1202.0,3,4,2158,1.0,2,0,4,1,4,7,1,4.0,1.0,576.0,3.0,2,0,243000,68,57.0
1195,2272,85.0,14536,0,22,8,236.0,4,PConc,4.0,3.0,3.0,6.0,1616.0,5,4,1629,1.0,2,0,3,1,4,7,1,4.0,3.0,808.0,3.0,2,0,270000,252,5.0
1196,2250,71.0,9187,0,12,6,0.0,3,PConc,3.0,3.0,1.0,5.0,1084.0,3,4,1080,0.0,1,1,3,1,3,7,0,0.0,1.0,484.0,3.0,2,120,134000,158,24.0
1197,502,90.0,9900,0,25,7,256.0,4,PConc,4.0,3.0,4.0,6.0,1347.0,5,4,2646,1.0,2,1,4,1,4,7,1,3.0,2.0,656.0,3.0,2,340,260000,204,16.0
1198,2166,64.0,8333,0,18,7,0.0,4,PConc,4.0,3.0,1.0,1.0,738.0,4,4,1491,0.0,2,1,3,1,4,7,1,4.0,2.0,484.0,3.0,2,100,168675,30,1.0
1199,1622,44.83265452215254,10147,1,15,6,32.0,3,PConc,4.0,3.0,1.0,2.0,392.0,4,4,1694,0.0,2,1,3,1,3,7,1,3.0,3.0,398.0,3.0,2,256,160000,64,13.0
1200,1299,44.0,5914,0,3,5,0.0,3,BrkTil,2.0,3.0,1.0,1.0,684.0,4,4,1080,0.0,1,0,3,1,4,7,0,0.0,0.0,0.0,0.0,0,0,95000,195,118.0
1201,832,79.0,11646,1,18,6,0.0,4,PConc,4.0,3.0,3.0,1.0,704.0,5,4,1422,0.0,2,1,3,1,4,7,1,4.0,3.0,440.0,3.0,2,36,173000,28,4.0
1202,2470,60.0,7200,0,21,7,0.0,4,PConc,4.0,4.0,1.0,1.0,1293.0,5,4,1301,1.0,2,0,2,1,4,7,1,4.0,2.0,572.0,3.0,2,216,187750,121,0.0
